,Satkhira,July,12,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.141,0.141,0.152,0.152,0.059,0.152,0.07,0.047,0.012,0.047,0.012,0.012,0.105,0.117,0.082,0.117,0.176,0.059,0.035,0.012,0.082,0.222,0.258,0.059,0.059,0.012,0.035,0.141,0.129,0.105,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.035,0.023,0.035,0.012,0.012,0.023,0.093,0.093,0.07,0.093,0.012,0.082,0.012,0.012,0.058,0.012,0.023,0.012,0.012,0.023,0.012,0.058,0.023,0.058,0.012,0.07,0.082,0.117,0.035,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,July,13,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.012,0.105,0.047,0.047,0.07,0.023,0.023,0.012,0.012,0.012,0.012,0.012,0.035,0.035,0.023,0.023,0.035,0.035,0.258,0.035,0.012,0.082,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.035,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,**,3.185,2.693,3.314,3.841,2.646,2.201,1.628,2.576,2.963,2.681,1.932,2.635,3.536,3.126,3.454,4.309,5.304,3.337,5.105,4.578,4.871,4.227,5.785,5.457,4.169,1.03,5.351,4.766,3.185,2.588,2.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.515,3.019,1.946,5.326,5.14,2.762,5.07,4.219,3.636,3.1,3.182,3.345,4.732,4.802,5.023,4.068,3.625,4.825,4.184,3.939,3.566,3.625,3.531,2.995,2.599,2.855,3.939,4.837,5.198,5.221,3.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,0,0.035,0.023,0.012,0.023,0.023,0.012,0.012,0.012,0.047,0.023,0.012,0.012,0.047,0.012,0.012,0.012,0.012,0.023,0.023,0.023,0.023,0.023,0.023,0.012,0.012,0.012,0.023,0.023,0.012,0.023,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,1,0.152,0.105,0.129,0.129,0.129,0.012,0.012,0.023,0.141,0.082,0.094,0.023,0.152,0.023,0.023,0.012,0.012,0.059,0.141,0.094,0.105,0.141,0.141,0.035,0.012,0.012,0.141,0.094,0.059,0.117,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.117,0.035,0.012,0.012,0.093,0.082,0.082,0.035,0.082,0.082,0.093,0.082,0.093,0.058,0.105,0.105,0.117,0.117,0.047,0.012,0.07,0.07,0.012,0.035,0.035,0.117,0.117,0.07,0.105,0.117,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,2,0.176,0.222,0.176,0.199,0.164,0.012,0.117,0.012,0.222,0.129,0.176,0.059,0.222,0.07,0.187,0.012,0.012,0.152,0.246,0.269,0.234,0.222,0.281,0.293,0.035,0.023,0.34,0.386,0.246,0.363,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.082,0.012,0.047,0.082,0.012,0.035,0.047,0.105,0.058,0.117,0.128,0.07,0.105,0.035,0.035,0.058,0.047,0.082,0.117,0.047,0.128,0.093,0.07,0.082,0.082,0.058,0.058,0.012,0.07,0.117,0.198,0.117,0.07,0.117,0.14,0.128,0.175,0.117,0.233,0.117,0.14,0.186,0.221,0.117,0.268,0.28,0.361,0.291,0.186,0.326,0.221,0.221,0.012,0.105,0.117,0.268,0.268,0.198,0.198,0.245,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,3,0.199,0.293,0.199,0.316,0.152,0.059,0.187,0.012,0.363,0.269,0.281,0.129,0.386,0.07,0.07,0.059,0.012,0.316,0.433,0.504,0.246,0.246,0.585,0.105,0.105,0.105,0.585,0.609,0.281,0.562,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,0.152,0.047,0.163,0.361,0.035,0.058,0.105,0.105,0.117,0.233,0.315,0.07,0.221,0.117,0.07,0.117,0.082,0.14,0.21,0.105,0.198,0.245,0.233,0.152,0.152,0.105,0.152,0.198,0.14,0.221,0.221,0.245,0.152,0.291,0.396,0.291,0.408,0.245,0.245,0.105,0.233,0.385,0.268,0.012,0.256,0.385,0.408,0.548,0.163,0.291,0.408,0.408,0.117,0.291,0.268,0.268,0.233,0.315,0.35,0.338,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,4,0.574,0.621,0.574,0.386,0.691,0.457,0.433,0.047,0.293,0.41,0.679,0.222,0.527,0.105,0.105,0.246,0.012,0.34,0.55,0.656,0.363,0.574,0.644,0.269,0.199,0.269,0.691,0.703,0.585,0.609,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,0.186,0.07,0.291,0.303,0.035,0.105,0.128,0.128,0.35,0.431,0.338,0.105,0.233,0.28,0.163,0.117,0.093,0.431,0.221,0.291,0.431,0.42,0.303,0.186,0.233,0.524,0.466,0.105,0.431,0.431,0.303,0.303,0.221,0.35,0.583,0.455,0.594,0.641,0.431,0.07,0.291,0.711,0.35,0.105,0.361,0.548,0.583,0.629,0.221,0.105,0.478,0.548,0.152,0.315,0.408,0.373,0.28,0.466,0.455,0.431,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,5,0.644,0.878,0.656,0.129,0.785,0.504,0.504,0.035,0.445,0.738,0.773,0.363,0.597,0.094,0.094,0.328,0.129,0.316,0.574,0.55,0.621,0.667,0.738,0.574,0.234,0.433,0.773,0.55,0.609,0.738,0.363,,,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,0.268,0.128,0.128,0.361,0.641,0.163,0.082,0.128,0.152,0.431,0.653,0.42,0.186,0.245,0.315,0.21,0.117,0.245,0.536,0.07,0.268,0.618,0.501,0.408,0.221,0.303,0.513,0.513,0.385,0.641,0.513,0.361,0.35,0.245,0.758,0.711,0.536,0.664,0.699,0.548,0.455,0.361,0.793,0.548,0.152,0.291,0.781,0.723,0.711,0.233,0.117,0.42,0.594,0.431,0.361,0.548,0.478,0.291,0.431,0.571,0.466,0.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,6,0.785,0.831,0.785,0.422,0.796,0.574,0.129,0.012,0.129,0.761,0.234,0.41,0.012,0.105,0.105,0.433,0.246,0.468,0.269,0.621,0.761,0.738,0.843,0.398,0.246,0.468,0.785,0.82,0.773,0.667,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501,0.408,0.152,0.466,0.606,0.315,0.128,0.152,0.245,0.559,0.676,0.455,0.21,0.186,0.385,0.478,0.326,0.42,0.268,0.117,0.758,0.699,0.571,0.571,0.233,0.35,0.268,0.548,0.688,0.688,0.641,0.42,0.361,0.291,0.711,0.781,0.245,0.781,0.828,0.315,0.245,0.291,0.455,0.676,0.012,0.268,0.804,0.758,0.723,0.245,0.21,0.524,0.618,0.571,0.245,0.676,0.431,0.431,0.594,0.734,0.385,0.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,7,0.714,0.176,0.667,0.457,0.761,0.644,0.129,0.176,0.445,0.667,0.609,0.375,0.129,0.117,0.117,0.785,0.187,0.55,0.773,0.574,0.691,0.621,0.761,0.059,0.222,0.316,0.749,0.597,0.609,0.656,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.629,0.245,0.117,0.688,0.594,0.851,0.21,0.128,0.373,0.618,0.629,0.478,0.245,0.221,0.431,0.734,0.396,0.35,0.175,0.186,0.921,0.781,0.629,0.641,0.245,0.117,0.862,0.233,0.629,0.361,0.117,0.361,0.221,0.233,0.361,0.245,0.291,0.594,0.163,0.548,0.233,0.198,0.629,0.594,0.082,0.14,0.536,0.653,0.699,0.152,0.221,0.198,0.688,0.268,0.198,0.711,0.524,0.245,0.664,0.688,0.478,0.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,8,0.691,0.48,0.141,0.562,0.609,0.749,0.246,0.164,0.222,0.597,0.48,0.316,0.176,0.105,0.105,0.433,0.187,0.457,0.504,0.41,0.55,0.34,0.059,0.059,0.316,0.785,0.726,0.667,0.269,0.632,0.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688,0.163,0.128,0.35,0.513,0.699,0.186,0.338,0.326,0.431,0.315,0.641,0.21,0.198,0.221,0.443,0.303,0.268,0.338,0.35,0.21,0.443,0.594,0.513,0.28,0.012,0.594,0.128,0.466,0.408,0.804,0.233,0.128,0.268,0.245,0.233,0.396,0.466,0.117,0.163,0.082,0.117,0.524,0.594,0.14,0.21,0.548,0.571,0.559,0.093,0.198,0.49,0.513,0.361,0.21,0.431,0.478,0.524,0.571,0.583,0.501,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,9,0.55,0.375,0.094,0.222,0.433,0.457,0.117,0.164,0.328,0.527,0.363,0.269,0.035,0.07,0.07,0.48,0.199,0.363,0.34,0.304,0.48,0.176,0.082,0.082,0.328,0.48,0.059,0.246,0.094,0.504,0.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.734,0.14,0.21,0.128,0.548,0.559,0.221,0.315,0.221,0.21,0.175,0.326,0.245,0.245,0.245,0.361,0.396,0.315,0.303,0.315,0.14,0.594,0.641,0.315,0.326,0.012,0.105,0.14,0.431,0.385,0.559,0.14,0.128,0.21,0.105,0.105,0.163,0.186,0.152,0.175,0.07,0.047,0.326,0.373,0.058,0.21,0.501,0.524,0.408,0.07,0.245,0.396,0.373,0.256,0.245,0.513,0.466,0.28,0.245,0.385,0.396,0.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,10,0.293,0.105,0.035,0.117,0.234,0.234,0.07,0.035,0.281,0.316,0.293,0.34,0.012,0.164,0.164,0.351,0.141,0.351,0.293,0.07,0.316,0.105,0.176,0.176,0.129,0.199,0.363,0.234,0.059,0.351,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606,0.035,0.268,0.117,0.478,0.524,0.233,0.303,0.186,0.175,0.07,0.047,0.35,0.338,0.245,0.594,0.303,0.28,0.245,0.338,0.152,0.548,0.524,0.361,0.396,0.012,0.233,0.198,0.361,0.315,0.594,0.047,0.105,0.058,0.14,0.093,0.221,0.396,0.117,0.14,0.058,0.082,0.163,0.082,0.023,0.093,0.361,0.361,0.093,0.175,0.28,0.256,0.315,0.245,0.396,0.128,0.303,0.21,0.198,0.221,0.245,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,11,0.082,0.176,0.07,0.059,0.105,0.176,0.035,0.023,0.059,0.129,0.152,0.176,0.012,0.023,0.023,0.07,0.07,0.059,0.129,0.082,0.129,0.059,0.094,0.094,0.012,0.059,0.023,0.129,0.035,0.094,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.559,0.035,0.128,0.058,0.373,0.233,0.117,0.28,0.175,0.152,0.047,0.047,0.198,0.186,0.198,0.175,0.233,0.21,0.163,0.245,0.198,0.233,0.198,0.338,0.385,0.012,0.152,0.058,0.128,0.105,0.175,0.012,0.047,0.023,0.117,0.047,0.082,0.093,0.082,0.14,0.082,0.128,0.117,0.117,0.07,0.117,0.093,0.14,0.186,0.128,0.128,0.082,0.14,0.117,0.21,0.035,0.128,0.105,0.128,0.175,0.163,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,12,0.082,0.012,0.035,0.012,0.059,0.035,0.012,0.012,0.023,0.012,0.023,0.023,0.012,0.012,0.012,0.023,0.023,0.023,0.035,0.023,0.023,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,0.023,0.21,0.082,0.21,0.117,0.07,0.152,0.128,0.058,0.035,0.117,0.117,0.07,0.117,0.093,0.14,0.186,0.128,0.128,0.082,0.14,0.117,0.128,0.14,0.012,0.035,0.023,0.082,0.082,0.256,0.012,0.012,0.023,0.012,0.035,0.047,0.035,0.047,0.093,0.023,0.012,0.023,0.012,0.07,0.128,0.012,0.035,0.023,0.012,0.163,0.012,0.012,0.152,0.012,0.012,0.035,0.047,0.07,0.07,0.093,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,August,13,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.012,0.023,0.012,0.035,0.047,0.035,0.047,0.047,0.023,0.012,0.035,0.023,0.023,0.023,0.012,0.058,0.047,0.023,0.023,0.023,0.047,0.035,0.047,0.012,0.012,0.012,0.012,0.012,0.012,0.01,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,5.012,4.309,3.583,3.044,4.953,3.934,2.014,0.738,3.009,4.672,4.18,2.728,2.33,0.984,1.101,3.255,1.253,3.489,4.321,4.192,4.555,3.934,4.45,2.178,1.874,3.197,5.281,5.082,3.653,5.34,3.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,2.448,2.075,1.83,3.24,3.485,2.96,4.499,3.263,3.135,1.643,2.016,4.417,3.951,0.921,2.471,4.977,5.256,5.012,1.748,2.319,3.578,4.522,2.716,2.646,3.904,3.893,3.054,3.974,4.557,3.881,5.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,0,0.012,0.023,0.023,0.023,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.012,0.012,0.012,0.012,0.012,0.023,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.105,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,1,0.012,0.246,0.152,0.07,0.012,0.176,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.129,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.023,0.141,0.059,0.082,0.117,0.152,0.141,0.035,0.082,0.023,0.082,0.082,0.105,0.141,0.094,0.105,0.129,0.129,0.105,0.012,0.082,0.07,0.012,0.023,0.129,0.047,0.211,0.129,0.152,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.117,0.117,0.093,0.082,0.082,0.105,0.117,0.082,0.117,0.117,0.023,0.012,0.012,0.012,0.058,0.047,0.047,0.035,0.082,0.082,0.105,0.093,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,2,0.035,0.316,0.246,0.222,0.07,0.269,0.012,0.094,0.035,0.129,0.035,0.035,0.023,0.152,0.129,0.117,0.363,0.152,0.129,0.105,0.129,0.07,0.047,0.176,0.023,0.152,0.047,0.023,0.023,0.023,**,0.082,0.304,0.34,0.41,0.422,0.234,0.199,0.141,0.293,0.012,0.199,0.234,0.129,0.246,0.246,0.363,0.035,0.105,0.164,0.012,0.012,0.164,0.059,0.047,0.094,0.094,0.433,0.281,0.328,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268,0.291,0.315,0.221,0.198,0.198,0.233,0.315,0.117,0.326,0.152,0.117,0.047,0.023,0.023,0.233,0.14,0.245,0.35,0.221,0.221,0.315,0.233,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,3,0.152,0.457,0.398,0.164,0.176,0.094,0.035,0.211,0.199,0.129,0.141,0.012,0.176,0.41,0.222,0.246,0.468,0.433,0.398,0.328,0.34,0.234,0.234,0.246,0.082,0.176,0.199,0.117,0.234,0.234,**,0.246,0.55,0.585,0.562,0.48,0.48,0.281,0.234,0.48,0.012,0.574,0.574,0.457,0.515,0.48,0.457,0.152,0.515,0.48,0.012,0.117,0.094,0.094,0.082,0.164,0.164,0.656,0.457,0.48,0.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431,0.513,0.536,0.245,0.291,0.268,0.35,0.221,0.163,0.361,0.35,0.082,0.012,0.012,0.012,0.373,0.117,0.303,0.245,0.303,0.315,0.548,0.478,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,4,0.386,0.539,0.504,0.316,0.222,0.773,0.129,0.293,0.363,0.152,0.094,0.047,0.246,0.55,0.504,0.422,0.574,0.539,0.539,0.468,0.445,0.398,0.48,0.398,0.094,0.211,0.34,0.222,0.199,0.199,**,0.047,0.609,0.667,0.293,0.281,0.539,0.609,0.363,0.632,0.117,0.141,0.691,0.187,0.597,0.656,0.515,0.48,0.644,0.679,0.187,0.187,0.117,0.07,0.07,0.047,0.199,0.422,0.562,0.609,0.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548,0.361,0.478,0.385,0.431,0.268,0.431,0.594,0.35,0.688,0.431,0.128,0.012,0.012,0.012,0.466,0.012,0.35,0.361,0.501,0.501,0.594,0.606,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,5,0.433,0.667,0.574,0.047,0.269,0.234,0.269,0.059,0.925,0.293,0.176,0.117,0.562,0.585,0.691,0.48,0.644,0.632,0.621,0.644,0.468,0.433,0.644,0.667,0.41,0.422,0.41,0.269,0.258,0.258,**,0.012,0.667,0.703,0.199,0.656,0.714,0.574,0.55,0.691,0.316,0.363,0.714,0.667,0.796,0.34,0.749,0.667,0.703,0.703,0.199,0.199,0.164,0.152,0.152,0.105,0.105,0.34,0.714,0.691,0.621,,,,,,,,Instrument Out of Date,,,,,,,,,,,,,,,,,,,,,,,,,0.699,0.396,0.571,0.501,0.466,0.431,0.583,0.688,0.594,0.699,0.117,0.117,0.117,0.012,0.012,0.117,0.559,0.012,0.361,0.385,0.361,0.524,0.629,0.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,6,0.457,0.761,0.621,0.117,0.41,0.609,0.363,0.035,0.749,0.48,0.316,0.094,0.656,0.644,0.738,0.667,0.644,0.691,0.703,0.714,0.703,0.738,0.714,0.258,0.082,0.363,0.293,0.211,0.222,0.222,**,0.07,0.703,0.211,0.176,0.82,0.726,0.386,0.304,0.796,0.433,0.234,0.902,0.504,0.562,0.82,0.597,0.351,0.796,0.796,0.176,0.176,0.152,0.176,0.176,0.07,0.234,0.176,0.691,0.749,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.804,0.42,0.466,0.618,0.28,0.117,0.688,0.816,0.734,0.734,0.012,0.082,0.117,0.012,0.233,0.746,0.653,0.431,0.431,0.012,0.117,0.594,0.315,0.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,7,0.504,0.597,0.316,0.164,0.187,0.152,0.281,0.07,0.785,0.492,0.164,0.269,0.457,0.679,0.761,0.644,0.726,0.82,0.749,0.726,0.269,0.691,0.621,0.105,0.129,0.504,0.199,0.129,0.164,0.164,**,0.211,0.187,0.785,0.831,0.773,0.304,0.574,0.621,0.667,0.468,0.527,0.141,0.749,0.328,0.117,0.468,0.609,0.504,0.504,0.152,0.152,0.141,0.199,0.199,0.187,0.129,0.246,0.48,0.234,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.793,0.746,0.559,0.513,0.245,0.291,0.804,0.559,0.711,0.618,0.012,0.035,0.117,0.198,0.35,0.734,0.245,0.478,0.501,0.245,0.221,0.361,0.35,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,8,0.48,0.304,0.234,0.328,0.222,0.363,0.152,0.059,0.761,0.445,0.363,0.34,0.293,0.714,0.667,0.269,0.386,0.667,0.714,0.585,0.012,0.34,0.047,0.176,0.152,0.375,0.246,0.199,0.269,0.269,**,0.211,0.703,0.691,0.714,0.796,0.386,0.621,0.703,0.562,0.48,0.574,0.246,0.433,0.304,0.211,0.293,0.667,0.644,0.644,0.258,0.258,0.105,0.164,0.164,0.129,0.082,0.515,0.422,0.433,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.711,0.723,0.629,0.303,0.303,0.315,0.804,0.991,0.804,0.361,0.117,0.012,0.07,0.198,0.221,0.711,0.21,0.536,0.245,0.268,0.303,0.128,0.42,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,9,0.222,0.48,0.07,0.222,0.328,0.199,0.117,0.082,0.492,0.351,0.48,0.41,0.433,0.433,0.667,0.234,0.515,0.468,0.667,0.656,0.012,0.656,1.101,0.07,0.269,0.258,0.34,0.293,0.199,0.199,**,0.141,0.468,0.48,0.527,0.492,0.258,0.504,0.597,0.211,0.211,0.609,0.422,0.141,0.187,0.094,0.164,0.504,0.293,0.293,0.176,0.176,0.105,0.117,0.117,0.07,0.082,0.246,0.398,0.152,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536,0.559,0.023,0.128,0.233,0.361,0.629,0.711,0.699,0.303,0.093,0.012,0.047,0.14,0.233,0.629,0.198,0.396,0.047,0.315,0.478,0.105,0.21,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,10,0.035,0.012,0.34,0.152,0.386,0.176,0.082,0.07,0.105,0.281,0.246,0.199,0.211,0.129,0.492,0.129,0.141,0.012,0.55,0.457,0.047,0.504,0.152,0.012,0.105,0.258,0.293,0.269,0.293,0.222,**,0.047,0.141,0.386,0.363,0.34,0.304,0.246,0.527,0.035,0.141,0.176,0.141,0.164,0.105,0.07,0.152,0.222,0.141,0.141,0.047,0.047,0.035,0.023,0.023,0.023,0.035,0.012,0.234,0.023,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361,0.315,0.128,0.093,0.268,0.21,0.49,0.559,0.07,0.117,0.14,0.012,0.035,0.093,0.14,0.128,0.117,0.361,0.128,0.093,0.315,0.012,0.268,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,11,0.012,0.012,0.012,0.082,0.176,0.105,0.059,0.059,0.047,0.094,0.152,0.105,0.035,0.129,0.141,0.082,0.187,0.012,0.082,0.082,0.047,0.304,0.187,0.023,0.07,0.082,0.129,0.012,0.269,0.152,**,0.047,0.07,0.141,0.129,0.117,0.094,0.105,0.152,0.105,0.082,0.094,0.141,0.094,0.059,0.035,0.059,0.129,0.047,0.047,0.035,0.035,0.035,0.012,0.012,0.012,0.012,0.012,0.047,0.012,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245,0.21,0.082,0.082,0.14,0.058,0.35,0.35,0.047,0.128,0.012,0.012,0.012,0.047,0.023,0.012,0.047,0.07,0.058,0.082,0.152,0.012,0.152,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
