Block,Measure,Station_Name,Year,Month,Daily_Readings,Rule,Monthly_Value
B57,Max_Temp,Ambagan (Ctg),2021,12,31,maximum,32.5
B57,Max_Temp,Ambagan (Ctg),2022,1,31,maximum,30.0
B57,Max_Temp,Ambagan (Ctg),2022,2,28,maximum,34.0
B57,Max_Temp,Ambagan (Ctg),2022,3,31,maximum,34.8
B57,Max_Temp,Ambagan (Ctg),2022,4,30,maximum,35.4
B57,Max_Temp,Ambagan (Ctg),2022,5,31,maximum,34.5
B57,Max_Temp,Ambagan (Ctg),2022,6,30,maximum,34.4
B57,Max_Temp,Ambagan (Ctg),2022,7,31,maximum,35.0
B57,Max_Temp,Ambagan (Ctg),2022,8,31,maximum,36.5
B57,Max_Temp,Ambagan (Ctg),2022,9,30,maximum,35.4
B57,Max_Temp,Ambagan (Ctg),2022,10,31,maximum,35.5
B57,Max_Temp,Ambagan (Ctg),2022,11,30,maximum,34.5
B57,Max_Temp,Ambagan (Ctg),2022,12,31,maximum,32.4
B57,Max_Temp,Aricha,2023,8,31,maximum,36.7
B57,Max_Temp,Aricha,2023,9,30,maximum,36.4
B57,Max_Temp,Aricha,2023,10,29,maximum,34.8
B57,Max_Temp,Aricha,2023,11,30,maximum,34.3
B57,Max_Temp,Aricha,2023,12,30,maximum,31.1
B57,Max_Temp,Badalgachi,2020,12,31,maximum,29.5
B57,Max_Temp,Badalgachi,2021,1,31,maximum,28.5
B57,Max_Temp,Badalgachi,2021,2,28,maximum,32.7
B57,Max_Temp,Badalgachi,2021,3,31,maximum,36.0
B57,Max_Temp,Badalgachi,2021,4,30,maximum,38.0
B57,Max_Temp,Badalgachi,2021,5,30,maximum,37.6
B57,Max_Temp,Badalgachi,2021,6,30,maximum,37.0
B57,Max_Temp,Badalgachi,2023,1,31,maximum,29.0
B57,Max_Temp,Badalgachi,2023,2,28,maximum,32.0
B57,Max_Temp,Badalgachi,2023,3,31,maximum,34.0
B57,Max_Temp,Badalgachi,2023,4,30,maximum,39.5
B57,Max_Temp,Badalgachi,2023,5,31,maximum,39.4
B57,Max_Temp,Badalgachi,2023,6,30,maximum,40.6
B57,Max_Temp,Badalgachi,2023,7,31,maximum,36.8
B57,Max_Temp,Badalgachi,2023,8,31,maximum,38.0
B57,Max_Temp,Badalgachi,2023,9,30,maximum,37.2
B57,Max_Temp,Badalgachi,2023,10,31,maximum,34.5
B57,Max_Temp,Badalgachi,2023,11,30,maximum,33.0
B57,Max_Temp,Badalgachi,2023,12,30,maximum,30.0
B57,Max_Temp,Baghabari,2023,8,31,maximum,37.0
B57,Max_Temp,Baghabari,2023,9,28,maximum,38.4
B57,Max_Temp,Baghabari,2023,10,31,maximum,34.4
B57,Max_Temp,Baghabari,2023,11,30,maximum,33.5
B57,Max_Temp,Baghabari,2023,12,31,maximum,30.3
B57,Max_Temp,Bandarban,2023,8,31,maximum,34.4
B57,Max_Temp,Bandarban,2023,9,30,maximum,34.8
B57,Max_Temp,Bandarban,2023,10,27,maximum,34.4
B57,Max_Temp,Bandarban,2023,11,29,maximum,33.5
B57,Max_Temp,Bandarban,2023,12,30,maximum,32.0
B57,Max_Temp,Barisal,1970,1,29,maximum,26.7
B57,Max_Temp,Barisal,1970,2,27,maximum,31.6
B57,Max_Temp,Barisal,1970,3,27,maximum,35.4
B57,Max_Temp,Barisal,1970,4,30,maximum,35.0
B57,Max_Temp,Barisal,1970,5,31,maximum,35.6
B57,Max_Temp,Barisal,1970,6,30,maximum,33.7
B57,Max_Temp,Barisal,1970,7,31,maximum,34.4
B57,Max_Temp,Barisal,1970,8,31,maximum,33.3
B57,Max_Temp,Barisal,1970,9,30,maximum,32.8
B57,Max_Temp,Barisal,1970,10,31,maximum,33.1
B57,Max_Temp,Barisal,1970,11,29,maximum,31.2
B57,Max_Temp,Barisal,1970,12,31,maximum,27.2
B57,Max_Temp,Barisal,1971,1,31,maximum,27.9
B57,Max_Temp,Barisal,1971,2,28,maximum,31.4
B57,Max_Temp,Barisal,1971,3,24,maximum,34.7
B57,Max_Temp,Barisal,1971,4,11,maximum,32.5
B57,Max_Temp,Barisal,1971,5,25,maximum,35.2
B57,Max_Temp,Barisal,1971,6,30,maximum,32.8
B57,Max_Temp,Barisal,1971,7,31,maximum,32.8
B57,Max_Temp,Barisal,1971,8,23,maximum,31.4
B57,Max_Temp,Barisal,1971,9,30,maximum,33.9
B57,Max_Temp,Barisal,1971,10,29,maximum,33.4
B57,Max_Temp,Barisal,1971,11,30,maximum,30.1
B57,Max_Temp,Barisal,1971,12,31,maximum,28.6
B57,Max_Temp,Barisal,1972,1,30,maximum,28.3
B57,Max_Temp,Barisal,1972,2,28,maximum,31.4
B57,Max_Temp,Barisal,1972,3,30,maximum,35.0
B57,Max_Temp,Barisal,1972,4,28,maximum,37.2
B57,Max_Temp,Barisal,1972,5,28,maximum,36.1
B57,Max_Temp,Barisal,1972,6,30,maximum,36.4
B57,Max_Temp,Barisal,1972,7,28,maximum,35.1
B57,Max_Temp,Barisal,1972,8,29,maximum,33.4
B57,Max_Temp,Barisal,1972,9,28,maximum,34.7
B57,Max_Temp,Barisal,1972,10,30,maximum,33.9
B57,Max_Temp,Barisal,1972,11,30,maximum,32.6
B57,Max_Temp,Barisal,1972,12,22,maximum,30.9
B57,Max_Temp,Barisal,1973,1,31,maximum,31.7
B57,Max_Temp,Barisal,1973,2,28,maximum,33.5
B57,Max_Temp,Barisal,1973,3,30,maximum,36.4
B57,Max_Temp,Barisal,1973,4,30,maximum,34.4
B57,Max_Temp,Barisal,1973,5,31,maximum,33.9
B57,Max_Temp,Barisal,1973,6,27,maximum,32.8
B57,Max_Temp,Barisal,1973,7,31,maximum,32.5
B57,Max_Temp,Barisal,1973,8,31,maximum,35.6
B57,Max_Temp,Barisal,1973,9,30,maximum,33.3
B57,Max_Temp,Barisal,1973,11,29,maximum,30.6
B57,Max_Temp,Barisal,1973,12,30,maximum,26.7
B57,Max_Temp,Barisal,1974,1,31,maximum,27.2
B57,Max_Temp,Barisal,1974,2,28,maximum,34.2
B57,Max_Temp,Barisal,1974,3,31,maximum,35.6
B57,Max_Temp,Barisal,1974,4,29,maximum,35.0
B57,Max_Temp,Barisal,1974,5,31,maximum,35.6
B57,Max_Temp,Barisal,1974,6,30,maximum,34.4
B57,Max_Temp,Barisal,1974,7,31,maximum,32.8
B57,Max_Temp,Barisal,1974,8,31,maximum,32.8
B57,Max_Temp,Barisal,1974,9,30,maximum,33.3
B57,Max_Temp,Barisal,1974,10,31,maximum,35.0
B57,Max_Temp,Barisal,1974,11,28,maximum,32.1
B57,Max_Temp,Barisal,1974,12,31,maximum,27.2
B57,Max_Temp,Barisal,1975,1,29,maximum,27.5
B57,Max_Temp,Barisal,1975,2,26,maximum,32.2
B57,Max_Temp,Barisal,1975,5,31,maximum,35.0
B57,Max_Temp,Barisal,1975,6,30,maximum,33.9
B57,Max_Temp,Barisal,1975,7,31,maximum,32.2
B57,Max_Temp,Barisal,1975,8,31,maximum,35.0
B57,Max_Temp,Barisal,1975,10,30,maximum,33.9
B57,Max_Temp,Barisal,1975,11,26,maximum,30.6
B57,Max_Temp,Barisal,1975,12,31,maximum,27.2
B57,Max_Temp,Barisal,1976,1,30,maximum,31.1
B57,Max_Temp,Barisal,1976,2,26,maximum,32.5
B57,Max_Temp,Barisal,1976,3,30,maximum,35.6
B57,Max_Temp,Barisal,1976,4,30,maximum,37.2
B57,Max_Temp,Barisal,1976,5,31,maximum,37.2
B57,Max_Temp,Barisal,1976,6,30,maximum,34.2
B57,Max_Temp,Barisal,1976,7,30,maximum,33.2
B57,Max_Temp,Barisal,1976,8,25,maximum,34.7
B57,Max_Temp,Barisal,1976,9,28,maximum,32.8
B57,Max_Temp,Barisal,1976,10,30,maximum,33.9
B57,Max_Temp,Barisal,1976,11,30,maximum,32.8
B57,Max_Temp,Barisal,1976,12,30,maximum,29.6
B57,Max_Temp,Barisal,1977,1,30,maximum,28.3
B57,Max_Temp,Barisal,1977,2,27,maximum,31.4
B57,Max_Temp,Barisal,1977,3,28,maximum,34.9
B57,Max_Temp,Barisal,1977,4,30,maximum,34.7
B57,Max_Temp,Barisal,1977,5,30,maximum,33.7
B57,Max_Temp,Barisal,1977,6,29,maximum,34.4
B57,Max_Temp,Barisal,1977,7,31,maximum,33.2
B57,Max_Temp,Barisal,1977,8,29,maximum,33.4
B57,Max_Temp,Barisal,1977,9,30,maximum,34.7
B57,Max_Temp,Barisal,1977,10,31,maximum,33.3
B57,Max_Temp,Barisal,1977,11,29,maximum,31.7
B57,Max_Temp,Barisal,1977,12,29,maximum,29.4
B57,Max_Temp,Barisal,1978,1,31,maximum,27.8
B57,Max_Temp,Barisal,1978,2,27,maximum,31.4
B57,Max_Temp,Barisal,1978,3,31,maximum,35.0
B57,Max_Temp,Barisal,1978,4,30,maximum,35.0
B57,Max_Temp,Barisal,1978,5,31,maximum,35.6
B57,Max_Temp,Barisal,1978,6,30,maximum,33.3
B57,Max_Temp,Barisal,1978,7,31,maximum,33.9
B57,Max_Temp,Barisal,1978,8,31,maximum,34.4
B57,Max_Temp,Barisal,1978,9,30,maximum,33.3
B57,Max_Temp,Barisal,1978,10,31,maximum,35.1
B57,Max_Temp,Barisal,1978,11,30,maximum,32.9
B57,Max_Temp,Barisal,1978,12,31,maximum,30.3
B57,Max_Temp,Barisal,1979,1,30,maximum,30.6
B57,Max_Temp,Barisal,1979,2,28,maximum,32.2
B57,Max_Temp,Barisal,1979,3,31,maximum,35.6
B57,Max_Temp,Barisal,1979,4,29,maximum,38.4
B57,Max_Temp,Barisal,1979,5,30,maximum,38.6
B57,Max_Temp,Barisal,1979,6,30,maximum,37.3
B57,Max_Temp,Barisal,1979,7,30,maximum,34.4
B57,Max_Temp,Barisal,1979,8,31,maximum,34.4
B57,Max_Temp,Barisal,1979,9,27,maximum,35.6
B57,Max_Temp,Barisal,1979,10,31,maximum,33.3
B57,Max_Temp,Barisal,1979,11,30,maximum,33.3
B57,Max_Temp,Barisal,1979,12,31,maximum,28.4
B57,Max_Temp,Barisal,1980,1,31,maximum,29.5
B57,Max_Temp,Barisal,1980,2,29,maximum,32.0
B57,Max_Temp,Barisal,1980,3,28,maximum,34.5
B57,Max_Temp,Barisal,1980,4,28,maximum,37.0
B57,Max_Temp,Barisal,1980,5,30,maximum,35.8
B57,Max_Temp,Barisal,1980,6,30,maximum,34.6
B57,Max_Temp,Barisal,1980,7,30,maximum,33.4
B57,Max_Temp,Barisal,1980,8,31,maximum,34.7
B57,Max_Temp,Barisal,1980,9,30,maximum,34.1
B57,Max_Temp,Barisal,1980,10,30,maximum,33.8
B57,Max_Temp,Barisal,1980,11,30,maximum,32.2
B57,Max_Temp,Barisal,1980,12,31,maximum,28.3
B57,Max_Temp,Barisal,1981,1,31,maximum,28.0
B57,Max_Temp,Barisal,1981,2,28,maximum,33.1
B57,Max_Temp,Barisal,1981,3,31,maximum,33.5
B57,Max_Temp,Barisal,1981,4,29,maximum,34.0
B57,Max_Temp,Barisal,1981,5,31,maximum,33.9
B57,Max_Temp,Barisal,1981,6,30,maximum,35.0
B57,Max_Temp,Barisal,1981,7,31,maximum,32.1
B57,Max_Temp,Barisal,1981,8,31,maximum,33.3
B57,Max_Temp,Barisal,1981,9,30,maximum,35.0
B57,Max_Temp,Barisal,1981,10,31,maximum,33.3
B57,Max_Temp,Barisal,1981,11,30,maximum,32.8
B57,Max_Temp,Barisal,1981,12,31,maximum,28.7
B57,Max_Temp,Barisal,1982,1,31,maximum,29.8
B57,Max_Temp,Barisal,1982,2,28,maximum,30.6
B57,Max_Temp,Barisal,1982,3,31,maximum,35.2
B57,Max_Temp,Barisal,1982,4,30,maximum,34.4
B57,Max_Temp,Barisal,1982,5,31,maximum,37.0
B57,Max_Temp,Barisal,1982,6,29,maximum,36.1
B57,Max_Temp,Barisal,1982,7,31,maximum,34.0
B57,Max_Temp,Barisal,1982,8,31,maximum,32.1
B57,Max_Temp,Barisal,1982,9,30,maximum,33.9
B57,Max_Temp,Barisal,1982,10,31,maximum,34.0
B57,Max_Temp,Barisal,1982,11,30,maximum,32.7
B57,Max_Temp,Barisal,1982,12,31,maximum,28.2
B57,Max_Temp,Barisal,1983,1,31,maximum,28.2
B57,Max_Temp,Barisal,1983,2,28,maximum,31.4
B57,Max_Temp,Barisal,1983,3,31,maximum,35.3
B57,Max_Temp,Barisal,1983,4,30,maximum,36.7
B57,Max_Temp,Barisal,1983,5,30,maximum,35.9
B57,Max_Temp,Barisal,1983,6,30,maximum,34.8
B57,Max_Temp,Barisal,1983,7,31,maximum,34.2
B57,Max_Temp,Barisal,1983,8,31,maximum,33.5
B57,Max_Temp,Barisal,1983,9,30,maximum,34.3
B57,Max_Temp,Barisal,1983,10,31,maximum,34.6
B57,Max_Temp,Barisal,1983,11,29,maximum,33.8
B57,Max_Temp,Barisal,1983,12,31,maximum,28.4
B57,Max_Temp,Barisal,1984,1,31,maximum,27.6
B57,Max_Temp,Barisal,1984,2,29,maximum,32.6
B57,Max_Temp,Barisal,1984,3,31,maximum,36.6
B57,Max_Temp,Barisal,1984,4,30,maximum,36.3
B57,Max_Temp,Barisal,1984,5,31,maximum,34.8
B57,Max_Temp,Barisal,1984,6,30,maximum,35.6
B57,Max_Temp,Barisal,1984,7,31,maximum,32.8
B57,Max_Temp,Barisal,1984,8,31,maximum,35.2
B57,Max_Temp,Barisal,1984,9,30,maximum,34.0
B57,Max_Temp,Barisal,1984,10,31,maximum,34.0
B57,Max_Temp,Barisal,1984,11,30,maximum,31.5
B57,Max_Temp,Barisal,1984,12,31,maximum,29.5
B57,Max_Temp,Barisal,1985,1,31,maximum,30.2
B57,Max_Temp,Barisal,1985,2,28,maximum,31.4
B57,Max_Temp,Barisal,1985,3,31,maximum,36.7
B57,Max_Temp,Barisal,1985,4,30,maximum,36.6
B57,Max_Temp,Barisal,1985,5,31,maximum,35.0
B57,Max_Temp,Barisal,1985,6,30,maximum,36.2
B57,Max_Temp,Barisal,1985,7,31,maximum,34.5
B57,Max_Temp,Barisal,1985,8,31,maximum,35.0
B57,Max_Temp,Barisal,1985,9,30,maximum,33.6
B57,Max_Temp,Barisal,1985,10,31,maximum,34.5
B57,Max_Temp,Barisal,1985,11,30,maximum,32.0
B57,Max_Temp,Barisal,1985,12,31,maximum,30.0
B57,Max_Temp,Barisal,1986,1,31,maximum,29.5
B57,Max_Temp,Barisal,1986,2,28,maximum,32.0
B57,Max_Temp,Barisal,1986,3,31,maximum,38.4
B57,Max_Temp,Barisal,1986,4,30,maximum,35.4
B57,Max_Temp,Barisal,1986,5,30,maximum,36.8
B57,Max_Temp,Barisal,1986,6,30,maximum,36.0
B57,Max_Temp,Barisal,1986,7,31,maximum,35.5
B57,Max_Temp,Barisal,1986,8,31,maximum,35.2
B57,Max_Temp,Barisal,1986,9,29,maximum,35.0
B57,Max_Temp,Barisal,1986,10,31,maximum,33.0
B57,Max_Temp,Barisal,1986,11,30,maximum,33.5
B57,Max_Temp,Barisal,1986,12,31,maximum,29.5
B57,Max_Temp,Barisal,1987,1,31,maximum,29.2
B57,Max_Temp,Barisal,1987,2,28,maximum,33.3
B57,Max_Temp,Barisal,1987,3,31,maximum,37.2
B57,Max_Temp,Barisal,1987,4,30,maximum,37.5
B57,Max_Temp,Barisal,1987,5,31,maximum,36.6
B57,Max_Temp,Barisal,1987,6,24,maximum,39.6
B57,Max_Temp,Barisal,1987,7,31,maximum,33.8
B57,Max_Temp,Barisal,1987,8,31,maximum,34.0
B57,Max_Temp,Barisal,1987,9,30,maximum,34.0
B57,Max_Temp,Barisal,1987,10,31,maximum,34.2
B57,Max_Temp,Barisal,1987,11,30,maximum,32.5
B57,Max_Temp,Barisal,1987,12,31,maximum,29.0
B57,Max_Temp,Barisal,1988,1,31,maximum,28.0
B57,Max_Temp,Barisal,1988,2,29,maximum,31.0
B57,Max_Temp,Barisal,1988,3,31,maximum,35.2
B57,Max_Temp,Barisal,1988,4,30,maximum,37.0
B57,Max_Temp,Barisal,1988,5,31,maximum,34.5
B57,Max_Temp,Barisal,1988,6,30,maximum,34.6
B57,Max_Temp,Barisal,1988,7,31,maximum,33.5
B57,Max_Temp,Barisal,1988,8,31,maximum,32.4
B57,Max_Temp,Barisal,1988,9,30,maximum,35.0
B57,Max_Temp,Barisal,1988,10,31,maximum,33.5
B57,Max_Temp,Barisal,1988,11,30,maximum,31.5
B57,Max_Temp,Barisal,1988,12,31,maximum,29.4
B57,Max_Temp,Barisal,1989,1,31,maximum,27.1
B57,Max_Temp,Barisal,1989,2,28,maximum,31.6
B57,Max_Temp,Barisal,1989,3,31,maximum,36.2
B57,Max_Temp,Barisal,1989,4,30,maximum,35.5
B57,Max_Temp,Barisal,1989,5,31,maximum,35.5
B57,Max_Temp,Barisal,1989,6,30,maximum,34.5
B57,Max_Temp,Barisal,1989,7,31,maximum,33.6
B57,Max_Temp,Barisal,1989,8,31,maximum,32.7
B57,Max_Temp,Barisal,1989,9,30,maximum,33.0
B57,Max_Temp,Barisal,1989,10,31,maximum,34.2
B57,Max_Temp,Barisal,1989,11,30,maximum,32.0
B57,Max_Temp,Barisal,1989,12,31,maximum,28.5
B57,Max_Temp,Barisal,1990,1,30,maximum,29.9
B57,Max_Temp,Barisal,1990,2,28,maximum,31.7
B57,Max_Temp,Barisal,1990,3,31,maximum,33.6
B57,Max_Temp,Barisal,1990,4,30,maximum,34.6
B57,Max_Temp,Barisal,1990,5,31,maximum,35.0
B57,Max_Temp,Barisal,1990,6,30,maximum,39.4
B57,Max_Temp,Barisal,1990,7,31,maximum,32.5
B57,Max_Temp,Barisal,1990,8,31,maximum,34.0
B57,Max_Temp,Barisal,1990,9,30,maximum,34.0
B57,Max_Temp,Barisal,1990,10,31,maximum,33.6
B57,Max_Temp,Barisal,1990,11,30,maximum,33.0
B57,Max_Temp,Barisal,1990,12,31,maximum,29.2
B57,Max_Temp,Barisal,1991,1,31,maximum,28.6
B57,Max_Temp,Barisal,1991,2,28,maximum,33.2
B57,Max_Temp,Barisal,1991,3,31,maximum,36.2
B57,Max_Temp,Barisal,1991,4,30,maximum,36.0
B57,Max_Temp,Barisal,1991,5,31,maximum,33.5
B57,Max_Temp,Barisal,1991,6,30,maximum,34.4
B57,Max_Temp,Barisal,1991,7,31,maximum,33.3
B57,Max_Temp,Barisal,1991,8,31,maximum,35.5
B57,Max_Temp,Barisal,1991,9,30,maximum,33.5
B57,Max_Temp,Barisal,1991,10,31,maximum,33.5
B57,Max_Temp,Barisal,1991,11,30,maximum,30.5
B57,Max_Temp,Barisal,1991,12,31,maximum,29.4
B57,Max_Temp,Barisal,1992,1,31,maximum,28.0
B57,Max_Temp,Barisal,1992,2,29,maximum,29.5
B57,Max_Temp,Barisal,1992,3,31,maximum,36.0
B57,Max_Temp,Barisal,1992,4,29,maximum,36.2
B57,Max_Temp,Barisal,1992,5,31,maximum,35.5
B57,Max_Temp,Barisal,1992,6,30,maximum,35.0
B57,Max_Temp,Barisal,1992,7,31,maximum,35.5
B57,Max_Temp,Barisal,1992,8,31,maximum,34.3
B57,Max_Temp,Barisal,1992,9,30,maximum,34.8
B57,Max_Temp,Barisal,1992,10,31,maximum,34.0
B57,Max_Temp,Barisal,1992,11,30,maximum,32.5
B57,Max_Temp,Barisal,1992,12,31,maximum,28.0
B57,Max_Temp,Barisal,1993,1,31,maximum,28.5
B57,Max_Temp,Barisal,1993,2,28,maximum,31.6
B57,Max_Temp,Barisal,1993,3,31,maximum,35.5
B57,Max_Temp,Barisal,1993,4,30,maximum,36.0
B57,Max_Temp,Barisal,1993,5,31,maximum,34.5
B57,Max_Temp,Barisal,1993,6,30,maximum,34.4
B57,Max_Temp,Barisal,1993,7,31,maximum,33.2
B57,Max_Temp,Barisal,1993,8,31,maximum,33.8
B57,Max_Temp,Barisal,1993,9,30,maximum,34.6
B57,Max_Temp,Barisal,1993,10,31,maximum,33.5
B57,Max_Temp,Barisal,1993,11,30,maximum,31.2
B57,Max_Temp,Barisal,1993,12,31,maximum,29.5
B57,Max_Temp,Barisal,1994,1,31,maximum,29.6
B57,Max_Temp,Barisal,1994,2,28,maximum,31.0
B57,Max_Temp,Barisal,1994,3,31,maximum,34.8
B57,Max_Temp,Barisal,1994,4,30,maximum,36.5
B57,Max_Temp,Barisal,1994,5,31,maximum,36.2
B57,Max_Temp,Barisal,1994,6,30,maximum,35.5
B57,Max_Temp,Barisal,1994,7,31,maximum,33.2
B57,Max_Temp,Barisal,1994,8,31,maximum,33.0
B57,Max_Temp,Barisal,1994,9,30,maximum,34.4
B57,Max_Temp,Barisal,1994,10,31,maximum,34.0
B57,Max_Temp,Barisal,1994,11,30,maximum,32.4
B57,Max_Temp,Barisal,1994,12,31,maximum,30.1
B57,Max_Temp,Barisal,1995,1,31,maximum,29.0
B57,Max_Temp,Barisal,1995,2,28,maximum,31.0
B57,Max_Temp,Barisal,1995,3,31,maximum,36.7
B57,Max_Temp,Barisal,1995,4,30,maximum,38.2
B57,Max_Temp,Barisal,1995,5,31,maximum,36.7
B57,Max_Temp,Barisal,1995,6,30,maximum,34.6
B57,Max_Temp,Barisal,1995,7,30,maximum,34.0
B57,Max_Temp,Barisal,1995,8,31,maximum,34.7
B57,Max_Temp,Barisal,1995,9,30,maximum,34.7
B57,Max_Temp,Barisal,1995,10,31,maximum,34.0
B57,Max_Temp,Barisal,1995,11,30,maximum,33.2
B57,Max_Temp,Barisal,1995,12,29,maximum,29.5
B57,Max_Temp,Barisal,1996,1,31,maximum,29.4
B57,Max_Temp,Barisal,1996,2,29,maximum,31.5
B57,Max_Temp,Barisal,1996,3,31,maximum,35.2
B57,Max_Temp,Barisal,1996,4,30,maximum,36.6
B57,Max_Temp,Barisal,1996,5,31,maximum,36.6
B57,Max_Temp,Barisal,1996,6,30,maximum,35.5
B57,Max_Temp,Barisal,1996,7,31,maximum,35.0
B57,Max_Temp,Barisal,1996,8,31,maximum,34.4
B57,Max_Temp,Barisal,1996,9,29,maximum,36.4
B57,Max_Temp,Barisal,1996,10,31,maximum,35.4
B57,Max_Temp,Barisal,1996,11,30,maximum,33.6
B57,Max_Temp,Barisal,1996,12,31,maximum,30.2
B57,Max_Temp,Barisal,1997,1,31,maximum,28.2
B57,Max_Temp,Barisal,1997,2,28,maximum,31.4
B57,Max_Temp,Barisal,1997,3,31,maximum,35.0
B57,Max_Temp,Barisal,1997,4,30,maximum,35.2
B57,Max_Temp,Barisal,1997,5,31,maximum,35.6
B57,Max_Temp,Barisal,1997,6,30,maximum,35.4
B57,Max_Temp,Barisal,1997,7,31,maximum,33.7
B57,Max_Temp,Barisal,1997,8,31,maximum,35.6
B57,Max_Temp,Barisal,1997,9,30,maximum,34.0
B57,Max_Temp,Barisal,1997,10,31,maximum,34.6
B57,Max_Temp,Barisal,1997,11,30,maximum,33.6
B57,Max_Temp,Barisal,1997,12,31,maximum,29.6
B57,Max_Temp,Barisal,1998,1,31,maximum,29.0
B57,Max_Temp,Barisal,1998,2,28,maximum,31.5
B57,Max_Temp,Barisal,1998,3,31,maximum,34.5
B57,Max_Temp,Barisal,1998,4,30,maximum,35.6
B57,Max_Temp,Barisal,1998,5,31,maximum,36.5
B57,Max_Temp,Barisal,1998,6,30,maximum,35.5
B57,Max_Temp,Barisal,1998,7,30,maximum,33.6
B57,Max_Temp,Barisal,1998,8,31,maximum,34.5
B57,Max_Temp,Barisal,1998,9,30,maximum,35.6
B57,Max_Temp,Barisal,1998,10,31,maximum,35.6
B57,Max_Temp,Barisal,1998,11,30,maximum,33.5
B57,Max_Temp,Barisal,1998,12,30,maximum,31.5
B57,Max_Temp,Barisal,1999,1,31,maximum,30.0
B57,Max_Temp,Barisal,1999,2,28,maximum,34.8
B57,Max_Temp,Barisal,1999,3,30,maximum,38.0
B57,Max_Temp,Barisal,1999,4,30,maximum,36.6
B57,Max_Temp,Barisal,1999,5,31,maximum,35.7
B57,Max_Temp,Barisal,1999,6,30,maximum,36.7
B57,Max_Temp,Barisal,1999,7,31,maximum,34.0
B57,Max_Temp,Barisal,1999,8,31,maximum,34.0
B57,Max_Temp,Barisal,1999,9,30,maximum,35.5
B57,Max_Temp,Barisal,1999,10,31,maximum,34.0
B57,Max_Temp,Barisal,1999,11,30,maximum,33.5
B57,Max_Temp,Barisal,1999,12,31,maximum,29.8
B57,Max_Temp,Barisal,2000,1,31,maximum,30.0
B57,Max_Temp,Barisal,2000,2,29,maximum,29.2
B57,Max_Temp,Barisal,2000,3,31,maximum,34.6
B57,Max_Temp,Barisal,2000,4,30,maximum,35.3
B57,Max_Temp,Barisal,2000,5,31,maximum,36.3
B57,Max_Temp,Barisal,2000,6,30,maximum,34.8
B57,Max_Temp,Barisal,2000,7,31,maximum,35.2
B57,Max_Temp,Barisal,2000,8,31,maximum,34.5
B57,Max_Temp,Barisal,2000,9,30,maximum,34.2
B57,Max_Temp,Barisal,2000,10,31,maximum,34.8
B57,Max_Temp,Barisal,2000,11,30,maximum,33.0
B57,Max_Temp,Barisal,2000,12,31,maximum,28.8
B57,Max_Temp,Barisal,2001,1,31,maximum,29.5
B57,Max_Temp,Barisal,2001,2,28,maximum,32.1
B57,Max_Temp,Barisal,2001,3,31,maximum,35.6
B57,Max_Temp,Barisal,2001,4,30,maximum,37.6
B57,Max_Temp,Barisal,2001,5,31,maximum,35.6
B57,Max_Temp,Barisal,2001,6,30,maximum,34.5
B57,Max_Temp,Barisal,2001,7,31,maximum,33.0
B57,Max_Temp,Barisal,2001,8,31,maximum,33.7
B57,Max_Temp,Barisal,2001,9,30,maximum,34.5
B57,Max_Temp,Barisal,2001,10,31,maximum,35.0
B57,Max_Temp,Barisal,2001,11,30,maximum,32.0
B57,Max_Temp,Barisal,2001,12,31,maximum,29.8
B57,Max_Temp,Barisal,2002,1,31,maximum,29.0
B57,Max_Temp,Barisal,2002,2,28,maximum,34.0
B57,Max_Temp,Barisal,2002,3,31,maximum,36.0
B57,Max_Temp,Barisal,2002,4,30,maximum,34.4
B57,Max_Temp,Barisal,2002,5,31,maximum,35.4
B57,Max_Temp,Barisal,2002,6,30,maximum,35.4
B57,Max_Temp,Barisal,2002,7,31,maximum,34.5
B57,Max_Temp,Barisal,2002,8,31,maximum,34.0
B57,Max_Temp,Barisal,2002,9,30,maximum,35.0
B57,Max_Temp,Barisal,2002,10,31,maximum,34.2
B57,Max_Temp,Barisal,2002,11,30,maximum,33.0
B57,Max_Temp,Barisal,2002,12,31,maximum,30.0
B57,Max_Temp,Barisal,2003,1,31,maximum,28.6
B57,Max_Temp,Barisal,2003,2,28,maximum,31.5
B57,Max_Temp,Barisal,2003,3,31,maximum,34.8
B57,Max_Temp,Barisal,2003,4,30,maximum,35.6
B57,Max_Temp,Barisal,2003,5,31,maximum,35.4
B57,Max_Temp,Barisal,2003,6,30,maximum,36.5
B57,Max_Temp,Barisal,2003,7,31,maximum,34.2
B57,Max_Temp,Barisal,2003,8,31,maximum,34.2
B57,Max_Temp,Barisal,2003,9,30,maximum,34.3
B57,Max_Temp,Barisal,2003,10,31,maximum,34.2
B57,Max_Temp,Barisal,2003,11,30,maximum,32.5
B57,Max_Temp,Barisal,2003,12,31,maximum,29.5
B57,Max_Temp,Barisal,2004,1,31,maximum,29.0
B57,Max_Temp,Barisal,2004,2,29,maximum,33.1
B57,Max_Temp,Barisal,2004,3,31,maximum,36.4
B57,Max_Temp,Barisal,2004,4,30,maximum,34.4
B57,Max_Temp,Barisal,2004,5,31,maximum,36.8
B57,Max_Temp,Barisal,2004,6,30,maximum,35.8
B57,Max_Temp,Barisal,2004,7,31,maximum,33.8
B57,Max_Temp,Barisal,2004,8,31,maximum,33.4
B57,Max_Temp,Barisal,2004,9,30,maximum,34.2
B57,Max_Temp,Barisal,2004,10,31,maximum,33.6
